Date,Open,High,Low,Vol.,Change %,Price
10/2/2007,753.90,754.00,730.70,125.57K,-2.36%,736.3
10/1/2007,750.60,755.70,747.80,68.81K,0.55%,754.1
9/28/2007,740.80,752.80,740.00,101.86K,1.37%,750
9/27/2007,734.90,743.20,733.90,83.51K,0.60%,739.9
9/26/2007,738.50,744.20,733.40,104.09K,-0.45%,735.5
9/25/2007,737.60,741.70,729.20,101.36K,-0.07%,738.8
9/24/2007,738.60,743.90,733.50,80.78K,0.05%,739.3
9/21/2007,741.60,747.10,734.00,100.86K,-0.14%,738.9
9/20/2007,729.60,746.50,728.90,140.15K,1.43%,739.9
9/19/2007,732.30,735.00,727.70,98.07K,0.80%,729.5
9/18/2007,726.20,735.50,720.00,100.84K,-0.01%,723.7
9/17/2007,715.80,728.90,714.80,78.80K,0.84%,723.8
9/14/2007,717.00,726.50,712.70,94.36K,-0.01%,717.8
9/13/2007,720.00,721.20,712.00,75.14K,-0.39%,717.9
9/12/2007,721.20,723.60,714.50,78.05K,-0.06%,720.7
9/11/2007,711.80,723.80,711.50,99.93K,1.25%,721.1
9/10/2007,709.50,716.30,708.00,67.17K,0.35%,712.2
9/7/2007,705.50,716.60,701.50,129.18K,0.72%,709.7
9/6/2007,691.00,707.30,690.20,127.69K,2.01%,704.6
9/5/2007,691.00,692.30,687.30,63.44K,-0.12%,690.7
9/4/2007,681.90,692.50,680.10,89.77K,1.56%,691.5
9/3/2007,681.90,682.80,680.10,69.73K,-0.15%,680.9
8/31/2007,673.30,683.90,673.00,46.16K,1.19%,681.9
8/30/2007,676.50,676.80,671.80,46.16K,-0.22%,673.9
8/29/2007,671.10,678.20,670.20,53.62K,0.28%,675.4
8/28/2007,676.00,677.70,671.00,53.51K,-0.40%,673.5
8/27/2007,677.50,677.80,674.90,24.13K,-0.19%,676.2
8/24/2007,669.30,679.00,666.70,67.68K,1.36%,677.5
8/23/2007,670.10,674.50,667.40,57.08K,-0.04%,668.4
8/22/2007,667.00,671.60,664.20,55.49K,0.38%,668.7
8/21/2007,667.60,669.80,663.90,58.17K,-0.05%,666.2
8/20/2007,667.00,670.60,662.30,54.00K,-0.04%,666.5
8/17/2007,660.80,674.50,655.50,94.33K,1.34%,666.8
8/16/2007,677.80,678.50,651.60,169.66K,-3.19%,658
8/15/2007,680.00,681.80,672.50,76.38K,0.00%,679.7
8/14/2007,680.00,682.20,676.30,55.77K,-0.18%,679.7
8/13/2007,682.70,683.70,679.10,40.45K,-0.10%,680.9
8/10/2007,672.10,687.40,668.80,111.76K,1.31%,681.6
8/9/2007,686.00,686.00,669.80,108.76K,-1.97%,672.8
8/8/2007,683.10,688.10,680.80,54.06K,0.59%,686.3
8/7/2007,683.00,683.90,677.40,52.63K,-0.15%,682.3
8/6/2007,684.20,687.40,680.00,49.92K,-0.16%,683.3
8/3/2007,676.80,687.10,676.20,78.92K,1.15%,684.4
8/2/2007,679.10,679.40,674.00,40.02K,0.10%,676.6
8/1/2007,675.30,679.00,670.60,71.66K,-0.50%,675.9
7/31/2007,677.30,680.90,675.00,52.27K,0.40%,679.3
7/30/2007,673.00,677.80,671.80,56.25K,0.64%,676.6
7/27/2007,674.80,679.20,668.80,67.08K,1.43%,672.3
7/26/2007,675.30,677.40,652.80,167.33K,-1.63%,662.8
7/25/2007,681.60,682.50,670.50,122.68K,-1.61%,673.8
7/24/2007,682.00,688.40,681.00,111.82K,0.48%,684.8
7/23/2007,684.70,685.80,680.50,55.40K,-0.47%,681.5
7/20/2007,678.50,687.60,675.80,103.82K,0.97%,684.7
7/19/2007,673.60,678.50,672.00,75.28K,0.65%,678.1
7/18/2007,665.40,675.30,665.20,90.98K,1.17%,673.7
7/17/2007,666.20,668.40,663.00,50.74K,-0.06%,665.9
7/16/2007,667.30,670.50,664.50,42.19K,-0.15%,666.3
7/13/2007,668.00,669.90,664.40,69.74K,-0.15%,667.3
7/12/2007,661.90,671.00,661.80,83.47K,0.94%,668.3
7/11/2007,665.00,667.80,661.30,61.06K,-0.35%,662.1
7/10/2007,662.10,667.00,660.30,77.46K,0.29%,664.4
7/9/2007,657.60,666.00,655.30,83.84K,1.18%,662.5
7/6/2007,651.50,658.00,646.70,79.43K,0.65%,654.8
7/5/2007,656.10,658.70,647.40,84.07K,-0.87%,650.6
7/4/2007,656.10,657.20,655.30,61.22K,0.14%,656.3
7/3/2007,659.20,660.30,654.00,72.67K,-0.58%,655.4
7/2/2007,651.60,661.30,650.60,72.67K,1.28%,659.2
6/29/2007,651.00,655.00,648.80,46.88K,0.08%,650.9
6/28/2007,646.20,652.50,645.50,57.91K,0.87%,650.4
6/27/2007,643.10,647.50,641.10,64.51K,-0.08%,644.8
6/26/2007,654.40,654.70,642.80,106.27K,-1.44%,645.3
6/25/2007,657.40,657.70,651.60,47.61K,-0.35%,654.7
6/22/2007,655.00,659.50,653.50,48.95K,0.43%,657
6/21/2007,656.70,659.70,650.50,77.89K,-0.88%,654.2
6/20/2007,664.60,665.40,655.50,60.16K,-0.71%,660
6/19/2007,659.40,665.80,657.10,63.85K,0.73%,664.7
6/18/2007,658.70,662.90,658.00,39.22K,0.18%,659.9
6/15/2007,655.80,659.50,653.60,53.93K,0.43%,658.7
6/14/2007,655.40,658.20,649.50,62.37K,0.49%,655.9
6/13/2007,652.60,656.90,647.00,67.60K,-0.06%,652.7
6/12/2007,657.80,658.80,649.50,58.51K,-0.90%,653.1
6/11/2007,653.30,659.40,653.20,53.93K,1.34%,659
6/8/2007,663.90,665.90,647.80,125.76K,-2.24%,650.3
6/7/2007,675.50,678.00,662.50,96.07K,-1.39%,665.2
6/6/2007,675.30,677.30,670.20,76.73K,-0.07%,674.6
6/5/2007,676.40,678.80,674.20,48.05K,-0.18%,675.1
6/4/2007,676.90,679.50,674.20,56.18K,-0.09%,676.3
6/1/2007,666.50,677.50,666.20,84.64K,1.53%,676.9
5/31/2007,658.70,667.50,658.60,68.75K,1.12%,666.7
5/30/2007,662.30,664.60,657.70,83.43K,0.32%,659.3
5/29/2007,655.20,662.00,654.50,100.72K,-0.39%,657.2
5/28/2007,658.70,659.80,658.70,,0.69%,659.8
5/25/2007,653.80,656.90,653.30,64.26K,0.31%,655.3
5/24/2007,661.60,663.20,651.50,131.08K,-1.40%,653.3
5/23/2007,659.70,665.30,657.50,64.17K,0.41%,662.6
5/22/2007,663.50,665.90,658.70,70.31K,-0.59%,659.9
5/21/2007,662.50,664.60,657.50,61.25K,0.27%,663.8
5/18/2007,658.40,664.00,656.40,75.40K,0.73%,662
5/17/2007,663.20,665.30,654.10,97.42K,-0.65%,657.2
5/16/2007,673.10,674.40,660.60,109.11K,-1.93%,661.5
5/15/2007,670.50,675.00,666.00,69.83K,0.66%,674.5
5/14/2007,673.00,676.40,667.50,67.32K,-0.33%,670.1
5/11/2007,667.60,674.30,666.30,86.06K,0.79%,672.3
5/10/2007,682.20,683.20,665.90,132.43K,-2.27%,667
5/9/2007,687.10,688.90,677.50,75.10K,-0.71%,682.5
5/8/2007,690.90,691.30,684.10,64.20K,-0.43%,687.4
5/7/2007,691.00,693.30,689.00,40.34K,0.10%,690.4
5/4/2007,684.20,693.20,682.60,77.22K,0.77%,689.7
5/3/2007,675.40,685.20,674.50,71.01K,1.38%,684.4
5/2/2007,676.70,677.90,670.00,78.27K,-0.32%,675.1
5/1/2007,681.20,682.30,674.60,67.24K,-0.91%,677.3
4/30/2007,684.20,684.90,678.80,46.77K,0.25%,683.5
4/27/2007,677.70,684.90,673.80,66.97K,0.56%,681.8
4/26/2007,689.00,690.30,674.40,103.49K,-1.37%,678
4/25/2007,687.40,690.60,685.80,52.01K,-0.04%,687.4
4/24/2007,693.30,695.70,684.30,85.95K,-0.94%,687.7
4/23/2007,696.20,697.70,690.50,50.75K,-0.23%,694.2
4/20/2007,687.70,698.00,686.70,67.59K,1.09%,695.8
4/19/2007,693.90,695.90,682.50,80.14K,-0.72%,688.3
4/18/2007,691.00,695.40,689.00,61.39K,0.12%,693.3
4/17/2007,694.70,695.50,690.20,50.45K,-0.29%,692.5
4/16/2007,690.60,695.80,687.40,68.76K,0.67%,694.5
4/13/2007,680.70,690.50,680.10,75.85K,1.50%,689.9
4/12/2007,682.20,684.60,675.50,64.24K,-0.29%,679.7
4/11/2007,682.40,686.20,679.00,51.09K,0.03%,681.7
4/10/2007,676.20,686.80,675.80,55.01K,0.68%,681.5
4/9/2007,677.80,683.10,675.60,40.55K,-0.37%,676.9
4/5/2007,679.40,681.00,676.60,48.94K,0.30%,679.4
4/4/2007,670.30,681.10,668.80,100.92K,1.15%,677.4
4/3/2007,670.00,673.40,667.50,64.01K,-0.27%,669.7
4/2/2007,671.10,672.30,661.70,67.91K,0.37%,671.5
3/30/2007,667.40,673.80,666.50,63.50K,0.21%,669
3/29/2007,672.50,672.50,660.80,86.89K,0.12%,667.6
3/28/2007,664.80,669.80,663.30,10.24K,0.65%,666.8
3/27/2007,664.00,666.00,661.70,73.18K,-0.21%,662.5
3/26/2007,657.50,666.50,657.10,82.32K,1.00%,663.9
3/23/2007,664.40,665.30,655.20,75.34K,-1.04%,657.3
3/22/2007,665.20,667.60,662.30,74.29K,0.64%,664.2
3/21/2007,659.00,665.60,657.50,52.15K,0.15%,660
3/20/2007,654.40,662.00,653.30,74.04K,0.72%,659
3/19/2007,653.90,657.10,652.50,39.80K,0.06%,654.3
3/16/2007,647.20,656.50,646.80,57.86K,1.05%,653.9
3/15/2007,645.10,651.30,644.50,53.68K,0.72%,647.1
3/14/2007,644.00,647.00,637.60,90.43K,-1.06%,642.5
3/13/2007,652.20,653.80,642.80,60.39K,-0.14%,649.4
3/12/2007,650.90,655.40,646.80,69.07K,-0.26%,650.3
3/9/2007,653.70,659.80,648.80,79.72K,-0.53%,652
3/8/2007,651.20,657.70,649.00,65.45K,0.40%,655.5
3/7/2007,649.10,653.70,644.50,86.28K,1.04%,652.9
3/6/2007,638.40,650.00,634.50,79.08K,1.10%,646.2
3/5/2007,645.60,647.00,635.10,109.41K,-0.76%,639.2
3/2/2007,666.80,668.20,641.30,131.59K,-3.16%,644.1
3/1/2007,672.80,680.20,664.20,104.44K,-1.10%,665.1
2/28/2007,669.40,680.50,664.00,106.58K,-2.14%,672.5
2/27/2007,689.90,692.50,660.00,131.91K,-0.38%,687.2
2/26/2007,684.60,691.80,684.60,57.62K,0.45%,689.8
2/23/2007,681.20,691.90,676.20,80.19K,0.54%,686.7
2/22/2007,682.70,684.70,678.70,66.38K,-0.15%,683
2/21/2007,660.80,686.40,660.50,102.64K,3.48%,684
2/20/2007,673.20,677.80,659.00,76.16K,-1.97%,661
2/19/2007,673.20,677.80,671.60,50.43K,0.22%,674.3
2/16/2007,674.10,674.10,666.70,57.66K,0.21%,672.8
2/15/2007,673.70,675.00,666.50,57.66K,-0.09%,671.4
2/14/2007,669.00,676.60,668.00,60.62K,0.52%,672
2/13/2007,666.10,673.90,665.10,58.89K,0.18%,668.5
2/12/2007,673.40,673.50,664.10,61.30K,-0.74%,667.3
2/9/2007,665.10,673.90,661.60,77.43K,1.43%,672.3
2/8/2007,656.50,666.10,652.50,74.08K,0.84%,662.8
2/7/2007,658.20,662.00,655.00,41.93K,-0.21%,657.3
2/6/2007,653.10,663.70,653.00,56.14K,0.40%,658.7
2/5/2007,653.10,657.50,651.20,38.43K,0.71%,656.1
2/2/2007,662.40,665.30,648.00,82.68K,-1.73%,651.5
2/1/2007,658.50,667.20,657.40,71.27K,0.78%,663
1/31/2007,651.80,660.70,647.50,83.73K,1.18%,657.9
1/30/2007,648.50,653.40,646.80,47.55K,1.09%,650.2
1/29/2007,645.70,648.20,640.80,71.05K,-0.23%,643.2
1/26/2007,645.20,648.10,640.60,75.73K,-0.52%,644.7
1/25/2007,648.00,654.80,644.90,87.21K,-0.02%,648.1
1/24/2007,646.10,649.30,638.90,85.58K,0.36%,648.2
1/23/2007,633.70,648.20,632.30,109.52K,1.86%,645.9
1/22/2007,635.80,640.30,632.00,62.24K,-0.36%,634.1
1/19/2007,627.50,637.00,627.00,51.08K,1.32%,636.4
1/18/2007,633.00,637.40,626.80,63.54K,-0.82%,628.1
1/17/2007,625.40,634.80,620.60,70.10K,1.18%,633.3
1/16/2007,626.90,629.00,623.20,66.44K,-0.16%,625.9
1/12/2007,611.50,628.80,610.70,81.17K,2.12%,626.9
1/11/2007,612.00,617.00,609.90,54.23K,0.08%,613.9
1/10/2007,614.80,615.10,606.20,58.88K,-0.26%,613.4
1/9/2007,611.00,617.40,607.00,59.25K,0.92%,615
1/8/2007,609.30,612.40,605.00,54.98K,0.41%,609.4
1/5/2007,623.60,627.90,603.00,117.67K,-3.08%,606.9
1/4/2007,629.30,632.80,622.40,58.93K,-0.57%,626.2
1/3/2007,643.00,647.30,627.00,98.49K,-1.29%,629.8
1/2/2007,639.20,643.50,638.00,19.38K,0.00%,638
12/29/2006,637.10,639.10,634.50,39.66K,0.17%,638
12/28/2006,629.40,638.20,629.20,39.66K,1.05%,636.9
12/27/2006,627.10,632.00,626.50,22.88K,0.54%,630.3
12/26/2006,625.00,632.40,624.70,29.42K,0.74%,626.9
12/22/2006,620.90,624.60,620.90,12.83K,0.11%,622.3
12/21/2006,623.80,625.40,620.60,26.42K,-0.43%,621.6
12/20/2006,626.40,627.90,622.10,37.33K,-0.18%,624.3
12/19/2006,618.80,626.50,618.30,36.74K,1.21%,625.4
12/18/2006,619.10,621.90,615.00,46.69K,-0.19%,617.9
12/15/2006,629.40,633.20,617.50,65.37K,-1.87%,619.1
12/14/2006,631.80,634.00,629.00,25.49K,-0.24%,630.9
12/13/2006,632.50,634.80,627.50,40.18K,0.11%,632.4
12/12/2006,634.90,635.50,630.90,29.18K,-0.49%,631.7
12/11/2006,629.50,635.20,627.30,38.95K,0.60%,634.8
12/8/2006,638.50,642.80,628.20,55.28K,-0.94%,631
12/7/2006,635.70,639.00,629.20,56.36K,0.17%,637
12/6/2006,647.50,648.80,631.50,49.43K,-1.85%,635.9
12/5/2006,651.50,654.20,643.70,44.39K,-0.46%,647.9
12/4/2006,651.20,651.70,645.70,36.34K,0.05%,650.9
12/1/2006,655.00,655.80,649.20,26.30K,-0.35%,650.6
11/30/2006,646.50,654.50,641.20,32.10K,1.73%,652.9
11/29/2006,644.70,646.80,640.60,39.76K,0.71%,641.8
11/28/2006,640.60,641.90,632.50,82.65K,-0.52%,637.3
11/27/2006,629.90,641.80,629.50,59.68K,1.84%,640.6
11/24/2006,639.90,641.80,629.00,48.07K,0.00%,629
11/22/2006,630.00,635.00,626.40,48.07K,0.05%,629
11/21/2006,621.30,629.00,621.30,45.65K,1.06%,628.7
11/20/2006,622.80,627.50,620.50,39.26K,-0.06%,622.1
11/17/2006,621.70,622.90,614.50,31.28K,0.13%,622.5
11/16/2006,623.90,629.50,621.10,28.33K,-0.34%,621.7
11/15/2006,624.20,625.80,616.00,36.75K,-0.24%,623.8
11/14/2006,626.70,630.50,619.50,45.97K,-0.08%,625.3
11/13/2006,628.70,633.90,621.50,34.04K,-0.68%,625.8
11/10/2006,632.50,638.00,626.50,47.55K,-1.05%,630.1
11/9/2006,623.00,637.20,614.50,48.63K,2.99%,636.8
11/8/2006,628.50,629.20,617.80,47.67K,-1.53%,618.3
11/7/2006,625.80,631.20,623.70,32.24K,0.00%,627.9
11/6/2006,628.70,632.20,624.50,23.65K,-0.21%,627.9
11/3/2006,627.00,631.40,619.50,42.87K,0.22%,629.2
11/2/2006,620.40,628.30,616.50,49.63K,1.37%,627.8
11/1/2006,607.50,619.80,607.50,57.42K,2.06%,619.3
10/31/2006,606.50,609.30,600.50,44.44K,-0.10%,606.8
10/30/2006,602.60,613.20,601.00,46.19K,1.06%,607.4
10/27/2006,599.10,603.00,594.50,25.38K,0.20%,601
10/26/2006,590.50,601.80,589.80,34.61K,1.52%,599.8
10/25/2006,587.20,594.50,582.50,31.45K,0.54%,590.8
10/24/2006,583.50,589.00,576.00,36.37K,0.81%,587.6
10/23/2006,588.50,596.40,582.50,32.66K,-2.26%,582.9
10/20/2006,601.80,606.00,594.50,23.83K,-1.01%,596.4
10/19/2006,592.50,604.50,589.20,43.64K,1.67%,602.5
10/18/2006,596.50,598.80,591.70,24.85K,-0.15%,592.6
10/17/2006,599.20,601.60,588.50,34.88K,-0.84%,593.5
10/16/2006,595.50,599.50,592.50,24.25K,0.98%,598.5
10/13/2006,588.60,594.50,579.40,35.04K,2.14%,592.7
10/12/2006,576.60,583.00,574.50,25.06K,0.66%,580.3
10/11/2006,576.40,583.40,574.50,25.11K,0.05%,576.5
10/10/2006,582.60,585.50,573.00,24.20K,-1.13%,576.2
10/9/2006,580.00,586.00,572.50,19.90K,1.04%,582.8
10/6/2006,573.50,578.50,564.50,34.72K,0.23%,576.8
10/5/2006,575.50,578.80,567.00,39.77K,1.55%,575.5
10/4/2006,584.50,585.70,563.00,65.10K,-2.55%,566.7
10/3/2006,602.90,605.30,580.50,47.12K,-3.61%,581.5
10/2/2006,606.20,609.50,602.00,20.54K,-0.15%,603.3
9/29/2006,605.70,611.50,599.50,34.71K,-1.10%,604.2
9/28/2006,604.50,612.40,604.00,47.15K,1.26%,610.9
9/27/2006,596.10,604.80,595.40,41.11K,1.04%,603.3
9/26/2006,595.70,599.50,591.60,30.99K,0.20%,597.1
9/25/2006,595.50,597.00,587.50,27.49K,0.08%,595.9
9/22/2006,589.50,598.20,586.50,28.53K,1.21%,595.4
9/21/2006,586.50,590.80,579.90,33.69K,0.36%,588.3
9/20/2006,582.60,592.50,578.30,32.37K,0.51%,586.2
9/19/2006,593.70,597.60,583.00,30.32K,-1.62%,583.2
9/18/2006,586.00,594.40,583.00,28.32K,1.68%,592.8
9/15/2006,585.50,588.50,576.50,38.62K,-0.51%,583
9/14/2006,596.20,601.80,584.00,50.29K,-1.73%,586
9/13/2006,593.20,600.50,585.60,38.21K,0.34%,596.3
9/12/2006,597.60,607.00,591.50,45.26K,-0.50%,594.3
9/11/2006,617.70,619.00,589.60,59.00K,-3.24%,597.3
9/8/2006,625.70,626.70,612.00,44.17K,-1.22%,617.3
9/7/2006,641.00,644.00,621.00,58.72K,-2.63%,624.9
9/6/2006,646.90,648.50,641.00,28.32K,-0.79%,641.8
9/5/2006,635.50,648.70,634.10,46.94K,1.71%,646.9
9/4/2006,633.60,636.00,631.60,17.21K,0.54%,636
9/1/2006,633.60,634.50,632.10,30.18K,-0.25%,632.6
8/31/2006,626.60,635.00,626.00,30.18K,1.29%,634.2
8/30/2006,619.70,629.70,619.50,29.92K,1.13%,626.1
8/29/2006,623.40,626.30,615.50,32.06K,-0.77%,619.1
8/28/2006,631.90,632.70,621.00,24.71K,-1.09%,623.9
8/25/2006,629.30,633.50,626.80,16.63K,0.37%,630.8
8/24/2006,632.80,635.50,627.50,26.99K,-0.71%,628.5
8/23/2006,633.00,639.80,630.50,31.94K,-0.16%,633
8/22/2006,636.00,639.20,629.50,25.23K,-0.19%,634
8/21/2006,624.50,636.50,621.60,26.44K,2.17%,635.2
8/18/2006,625.00,628.80,616.50,37.75K,-0.58%,621.7
8/17/2006,638.40,642.00,623.50,43.98K,-2.14%,625.3
8/16/2006,632.90,643.00,632.10,30.89K,0.96%,639
8/15/2006,637.40,638.30,630.50,36.10K,-1.00%,632.9
8/14/2006,643.60,643.60,634.10,33.22K,-0.79%,639.3
8/11/2006,645.70,655.70,636.50,45.75K,-0.25%,644.4
8/10/2006,663.00,665.10,645.50,46.89K,-2.42%,646
8/9/2006,657.00,666.50,646.30,38.51K,0.72%,662
8/8/2006,659.00,660.80,652.30,21.05K,-0.33%,657.3
8/7/2006,655.80,663.50,655.80,20.48K,0.53%,659.5
8/4/2006,657.50,666.00,655.00,32.18K,-0.15%,656
8/3/2006,664.00,664.60,650.50,31.86K,-1.07%,657
8/2/2006,658.50,668.20,657.00,36.87K,0.80%,664.1
8/1/2006,646.50,659.30,642.20,41.11K,1.86%,658.8
7/31/2006,647.20,651.50,640.50,22.95K,-0.15%,646.8
7/28/2006,646.00,649.90,638.00,48.92K,2.42%,647.8
7/27/2006,621.70,641.00,621.60,66.41K,1.70%,632.5
7/26/2006,618.00,622.50,613.00,79.19K,0.63%,621.9
7/25/2006,612.60,624.20,610.00,74.53K,0.78%,618
7/24/2006,620.90,623.30,602.50,79.99K,-1.13%,613.2
7/21/2006,632.90,638.00,616.00,67.47K,-1.94%,620.2
7/20/2006,643.10,646.50,629.60,41.70K,-1.60%,632.5
7/19/2006,631.00,647.50,618.90,61.91K,2.11%,642.8
7/18/2006,651.30,655.50,629.00,64.97K,-3.44%,629.5
7/17/2006,668.30,677.50,646.00,53.97K,-2.41%,651.9
7/14/2006,655.10,669.00,655.10,59.32K,2.08%,668
7/13/2006,649.00,656.50,646.00,59.72K,0.49%,654.4
7/12/2006,642.00,657.00,640.80,1.47K,1.29%,651.2
7/11/2006,625.50,644.00,623.10,52.10K,2.68%,642.9
7/10/2006,631.90,634.70,621.80,37.44K,-1.37%,626.1
7/7/2006,636.10,639.50,629.50,37.80K,-0.24%,634.8
7/6/2006,629.30,637.00,623.90,41.86K,1.05%,636.3
7/5/2006,627.00,632.50,619.50,46.71K,1.68%,629.7
7/3/2006,619.30,619.30,619.30,,0.54%,619.3
6/30/2006,589.50,618.00,587.80,58.02K,4.60%,616
6/29/2006,581.10,595.00,581.00,37.71K,1.36%,588.9
6/28/2006,584.80,589.50,579.10,34.32K,-0.58%,581
6/27/2006,587.60,599.00,583.70,47.78K,-0.56%,584.4
6/26/2006,587.40,590.20,580.00,24.00K,-0.05%,587.7
6/23/2006,584.20,589.00,574.50,33.71K,0.44%,588
6/22/2006,591.50,598.30,584.50,42.92K,-0.95%,585.4
6/21/2006,580.00,591.80,573.50,43.92K,1.81%,591
6/20/2006,572.50,581.00,564.30,39.96K,1.42%,580.5
6/19/2006,583.70,588.00,569.10,27.36K,-1.60%,572.4
6/16/2006,571.60,589.00,570.30,43.95K,2.00%,581.7
6/15/2006,562.00,580.20,557.10,52.63K,0.67%,570.3
6/14/2006,569.40,575.50,546.40,68.73K,-0.05%,566.5
6/13/2006,610.00,611.70,565.50,93.90K,-7.28%,566.8
6/12/2006,610.40,616.40,605.00,42.02K,-0.24%,611.3
6/9/2006,615.00,622.00,608.00,56.28K,-0.16%,612.8
6/8/2006,632.60,636.00,612.80,54.33K,-2.97%,613.8
6/7/2006,634.50,635.50,621.30,51.07K,-0.33%,632.6
6/6/2006,648.20,649.40,630.40,42.80K,-2.16%,634.7
6/5/2006,642.10,650.90,640.50,46.66K,1.20%,648.7
6/2/2006,633.90,644.00,624.00,42.02K,1.18%,641
6/1/2006,649.80,651.30,625.00,62.88K,-2.39%,633.5
5/31/2006,660.00,666.00,644.00,53.42K,-1.74%,649
5/30/2006,659.90,671.50,654.70,80.29K,1.46%,660.5
5/26/2006,648.10,655.70,640.50,80.56K,0.39%,651
5/25/2006,637.20,650.50,637.20,79.30K,1.73%,648.5
5/24/2006,674.10,675.00,636.50,106.51K,-5.37%,637.5
5/23/2006,657.70,674.00,651.50,81.57K,2.43%,673.7
5/22/2006,658.00,661.50,636.80,64.37K,0.11%,657.7
5/19/2006,680.20,688.90,651.00,101.59K,-3.51%,657
5/18/2006,691.50,695.00,679.10,57.12K,-1.58%,680.9
5/17/2006,693.10,720.00,686.10,90.57K,-0.16%,691.8
5/16/2006,684.10,693.80,675.50,90.57K,1.15%,692.9
5/15/2006,715.70,721.50,679.00,88.04K,-3.77%,685
5/12/2006,722.90,732.00,709.50,79.68K,-1.34%,711.8
5/11/2006,704.60,728.00,701.20,85.40K,2.24%,721.5
5/10/2006,701.90,706.80,695.50,64.26K,0.60%,705.7
5/9/2006,680.00,701.80,679.50,77.70K,3.18%,701.5
5/8/2006,684.40,688.20,673.00,54.69K,-0.64%,679.9
5/5/2006,676.60,687.00,675.50,55.10K,1.15%,684.3
5/4/2006,669.00,679.80,662.80,68.74K,1.20%,676.5
5/3/2006,667.10,679.80,660.00,85.19K,0.16%,668.5
5/2/2006,660.20,669.30,655.20,58.73K,1.09%,667.4
5/1/2006,656.80,664.00,653.00,42.59K,0.87%,660.2
4/28/2006,636.80,658.20,634.00,66.84K,2.86%,654.5
4/27/2006,642.60,646.30,627.00,70.59K,-0.89%,636.3
4/26/2006,633.20,642.90,631.00,54.19K,1.23%,642
4/25/2006,623.00,638.00,621.00,58.47K,1.65%,634.2
4/24/2006,642.30,644.60,622.10,56.48K,-1.83%,623.9
4/21/2006,620.00,636.00,613.20,75.20K,1.99%,635.5
4/20/2006,639.10,649.00,610.50,117.49K,-2.03%,623.1
4/19/2006,624.00,636.50,622.10,68.84K,2.04%,636
4/18/2006,618.80,623.80,615.90,59.57K,0.73%,623.3
4/17/2006,603.00,619.50,600.30,54.54K,3.12%,618.8
4/13/2006,601.10,603.00,594.00,43.14K,-0.20%,600.1
4/12/2006,599.40,604.00,597.10,43.70K,0.32%,601.3
4/11/2006,601.50,608.40,597.10,67.23K,-0.40%,599.4
4/10/2006,593.50,602.80,592.60,46.16K,1.54%,601.8
4/7/2006,599.20,603.10,589.50,64.87K,-1.17%,592.7
4/6/2006,592.60,601.90,592.00,57.79K,1.22%,599.7
4/5/2006,591.30,594.70,586.80,49.11K,0.32%,592.5
4/4/2006,594.10,595.30,589.50,48.70K,-0.62%,590.6
4/3/2006,587.80,596.80,586.30,53.86K,1.30%,594.3
3/31/2006,590.70,594.60,584.00,63.56K,-0.86%,586.7
3/30/2006,578.00,592.00,576.50,110.12K,3.23%,591.8
3/29/2006,566.50,574.50,560.20,64.19K,1.11%,573.3
3/28/2006,567.40,569.70,563.40,82.36K,-0.07%,567
3/27/2006,560.40,568.60,558.90,86.62K,1.23%,567.4
3/24/2006,551.50,561.40,549.00,99.49K,1.76%,560.5
3/23/2006,551.90,551.90,545.10,62.52K,-0.16%,550.8
3/22/2006,553.10,554.00,547.30,52.00K,-0.27%,551.7
3/21/2006,555.70,556.00,547.60,73.60K,-0.52%,553.2
3/20/2006,555.20,557.20,550.50,47.71K,0.18%,556.1
3/17/2006,555.40,558.60,552.50,39.79K,-0.05%,555.1
3/16/2006,554.30,557.60,548.10,68.41K,0.18%,555.4
3/15/2006,553.00,558.30,551.30,49.74K,0.25%,554.4
3/14/2006,547.80,553.60,543.50,58.67K,1.00%,553
3/13/2006,542.20,547.80,541.40,52.69K,1.15%,547.5
3/10/2006,546.80,548.20,534.50,107.18K,-1.04%,541.3
3/9/2006,543.90,551.70,540.70,56.95K,0.50%,547
3/8/2006,554.00,555.40,539.50,89.86K,-1.84%,544.3
3/7/2006,556.50,559.80,549.60,72.67K,-0.41%,554.5
3/6/2006,567.50,570.20,553.50,64.52K,-1.97%,556.8
3/3/2006,570.60,572.50,566.20,44.15K,-0.42%,568
3/2/2006,565.60,570.80,563.70,49.55K,0.81%,570.4
3/1/2006,563.10,569.00,562.40,60.19K,0.34%,565.8
2/28/2006,557.20,564.10,555.10,54.20K,1.24%,563.9
2/27/2006,561.00,561.70,554.80,35.16K,-0.75%,557
2/24/2006,551.50,562.00,549.60,58.72K,1.87%,561.2
2/23/2006,556.10,558.40,550.30,42.15K,-1.02%,550.9
2/22/2006,556.90,557.70,549.80,45.84K,0.00%,556.6
2/21/2006,557.70,559.50,553.90,42.09K,0.36%,556.6
2/17/2006,548.10,557.00,546.50,43.96K,1.06%,554.6
2/16/2006,542.60,549.20,538.60,53.00K,1.12%,548.8
2/15/2006,548.80,551.00,539.00,59.70K,-1.13%,542.7
2/14/2006,541.50,550.50,537.80,55.97K,1.25%,548.9
2/13/2006,553.50,555.40,541.80,73.74K,-2.06%,542.1
2/10/2006,568.10,572.30,550.00,72.75K,-2.57%,553.5
2/9/2006,553.20,568.40,552.30,59.05K,2.58%,568.1
2/8/2006,554.60,556.50,548.50,68.20K,-0.18%,553.8
